enumeration,value
c1(*)ccc(-c2ccc(-c3ccc(-c4ccc(*)cc4)s3)cc2)s1,5.1637
c1c(*)ccc(-c2ccc(-c3ccc(C(*)=S)cc3)s2)c1,5.6674
c1cc(-c2sc(-c3ccc(O*)cc3)cc2)ccc1*,5.1678
*c1sc(C(=S)c2ccc(-c3ccc(*)cc3)s2)cc1,5.7103
*c1ccc(Oc2ccc(-c3ccc(*)cc3)s2)s1,4.9968
c1c(-c2ccc(*)cc2)sc(OC(*)=S)c1,5.9399
c1cc(-c2ccc(-c3sc(O*)cc3)cc2)ccc1*,5.1012
c1c(*)sc(-c2ccc(-c3ccc(-c4ccc(*)cc4)cc3)cc2)c1,5.1853
c1cc(*)ccc1-c1ccc(-c2ccc(C(*)=S)cc2)cc1,5.6338
c1c(-c2ccc(-c3ccc(O*)cc3)cc2)ccc(*)c1,5.5837
*c1ccc(-c2ccc(C(=S)O*)cc2)cc1,5.9851
c1(*)ccc(C(c2sc(C(*)=S)cc2)=S)cc1,6.2119
C(=S)(c1sc(O*)cc1)c1ccc(*)cc1,5.8629
c1cc(C(*)=S)ccc1C(c1ccc(*)cc1)=S,5.6051
*c1ccc(C(=S)c2ccc(O*)cc2)cc1,5.7685
*C(OC(c1ccc(*)cc1)=S)=S,6.5598
O(c1ccc(*)cc1)c1sc(O*)cc1,5.9034
C(=S)(Oc1ccc(*)cc1)c1ccc(*)s1,5.9615
*OC(=S)Oc1ccc(*)cc1,6.6287
s1c(-c2sc(C*)cc2)ccc1-c1ccc(*)s1,5.1385
c1(-c2sc(C*)cc2)ccc(C(*)=S)s1,5.7652
c1(-c2sc(C*)cc2)ccc(O*)s1,5.2494
*c1ccc(-c2ccc(-c3sc(C*)cc3)cc2)s1,5.2326
c1(-c2sc(C*)cc2)ccc(C(*)=S)cc1,5.6896
c1(-c2sc(C*)cc2)ccc(O*)cc1,5.4992
C(c1sc(*)cc1)c1sc(C*)cc1,5.797000000000001
C(C(=S)*)c1sc(C*)cc1,5.8858
C(=O)(c1sc(C*)cc1)c1ccc(*)s1,6.3555
*Cc1sc(C(=O)C(*)=S)cc1,6.4325
C(=O)(c1sc(C*)cc1)O*,6.8862
C(=S)(c1sc(C*)cc1)c1ccc(*)s1,5.9541
C(=S)(c1sc(C*)cc1)O*,6.4155
N(c1sc(*)cc1)c1sc(C*)cc1,5.2507
N(C(=S)*)c1sc(C*)cc1,5.7769
c1(NO*)ccc(C*)s1,5.1816
O(c1sc(*)cc1)c1sc(C*)cc1,5.8606
O(C(=S)*)c1sc(C*)cc1,6.155
*c1ccc(-c2sc(-c3ccc(C*)cc3)cc2)s1,5.1679
c1cc(-c2sc(-c3ccc(C*)cc3)cc2)ccc1*,5.3092
c1(-c2ccc(C*)cc2)ccc(C(*)=S)s1,5.8475
s1c(-c2ccc(-c3ccc(C*)cc3)cc2)ccc1*,5.3793
c1c(-c2ccc(-c3ccc(C*)cc3)cc2)ccc(*)c1,5.528
S=C(*)c1ccc(-c2ccc(C*)cc2)cc1,5.6651
C(c1sc(*)cc1)c1ccc(C*)cc1,5.5737
C(c1ccc(*)cc1)c1ccc(C*)cc1,6.2368
*Cc1ccc(CC(=S)*)cc1,5.9697
C(=O)(c1ccc(C*)cc1)c1ccc(*)s1,6.577999999999999
*c1ccc(C(=O)c2ccc(C*)cc2)cc1,6.6326
*Cc1ccc(C(=O)C(=S)*)cc1,6.2998
C(=S)(c1ccc(C*)cc1)c1ccc(*)s1,5.8109
*c1ccc(C(=S)c2ccc(C*)cc2)cc1,5.6687
*Cc1ccc(C(=S)O*)cc1,6.2737
N(c1sc(*)cc1)c1ccc(C*)cc1,5.4067
N(c1ccc(*)cc1)c1ccc(C*)cc1,5.3392
*Cc1ccc(NC(=S)*)cc1,5.8355
N(O*)c1ccc(C*)cc1,5.6115
O(c1sc(*)cc1)c1ccc(C*)cc1,5.631
*Cc1ccc(OC(=S)*)cc1,6.2998
c1(-c2sc(*)cc2)sc(CC*)cc1,5.1709
c1(C(=S)*)sc(CC*)cc1,5.9475
c1c(O*)sc(CC*)c1,5.5608
c1(-c2sc(*)cc2)ccc(CC*)cc1,5.4079
*CCc1ccc(C(=S)*)cc1,5.8549
c1(O*)ccc(CC*)cc1,5.6727
c1cc(*)sc1CCC*,5.6976
c1c(*)ccc(CCC*)c1,5.9933
C(CC*)C(=O)*,6.6298
C(CC*)C(=S)*,5.7881
c1cc(*)sc1C(CC*)=O,6.6564
*CCC(c1ccc(*)cc1)=O,6.8635
C(=O)(CC*)C(=S)*,6.4199
C(CC*)(=S)O*,6.2041
c1cc(*)sc1NCC*,4.6632
c1c(*)ccc(NCC*)c1,4.8208
N(CC*)C(=S)*,5.3628
O(CC*)N*,4.8207
c1c(-c2ccc(*)s2)sc(C(=O)C*)c1,5.6786
c1c(-c2ccc(*)cc2)sc(C(=O)C*)c1,6.0852
*CC(=O)c1sc(C(*)=O)cc1,7.202000000000001
*CC(=O)c1sc(C(*)=S)cc1,6.3101
c1c(O*)sc(C(=O)C*)c1,6.261
c1c(-c2ccc(*)s2)ccc(C(=O)C*)c1,5.9294
*c1ccc(-c2ccc(C(=O)C*)cc2)cc1,6.2808
*CC(=O)c1ccc(C(=O)*)cc1,7.292999999999999
*CC(=O)c1ccc(C(=S)*)cc1,6.4748
*CC(=O)c1ccc(O*)cc1,6.5457
c1cc(*)sc1CC(=O)C*,6.0343
*CC(=O)Cc1ccc(*)cc1,6.2518
O=C(CC(=O)*)C*,5.6663
O=C(CC(=S)*)C*,5.8877
O=C(CO*)C*,6.97
*CC(=O)C(c1ccc(*)s1)=S,6.3305
*CC(=O)C(c1ccc(*)cc1)=S,6.263
O=C(C(C(*)=O)=S)C*,6.8667
O=C(C(O*)=S)C*,6.718999999999999
c1cc(*)sc1NC(=O)C*,5.8021
*CC(=O)Nc1ccc(*)cc1,5.8783
O=C(NC(=O)*)C*,5.8547
O=C(NC(=S)*)C*,5.8386
c1cc(*)sc1OC(=O)C*,6.077000000000001
O=C(OC(=O)*)C*,8.5901
O=C(OC(=S)*)C*,6.7464
*CC(=S)c1sc(C(*)=S)cc1,4.9319999999999995
c1c(O*)sc(C(=S)C*)c1,5.946000000000001
*CC(=S)c1ccc(C(=S)*)cc1,4.2727
*CC(=S)c1ccc(N*)cc1,5.6636
*CC(=S)c1ccc(O*)cc1,5.926
S=C(CO*)C*,5.5936
S=C(C(O*)=O)C*,6.5803
S=C(NO*)C*,5.6761
c1(-c2ccc(*)cc2)sc(NC*)cc1,5.4046
c1(C(=O)*)sc(NC*)cc1,5.431
c1(C(=S)*)sc(NC*)cc1,5.3497
c1c(N*)sc(NC*)c1,4.8739
c1c(O*)sc(NC*)c1,5.3042
c1(-c2sc(*)cc2)ccc(NC*)cc1,5.0179
c1(N*)ccc(NC*)cc1,4.6919
c1(O*)ccc(NC*)cc1,5.1109
c1cc(*)sc1CNC*,5.8087
c1c(*)ccc(CNC*)c1,6.2589999999999995
C(NC*)C(=O)*,6.367000000000001
C(NC*)C(=S)*,6.0922
C(NC*)N*,6.0806
C(NC*)O*,6.4057
c1cc(*)sc1C(NC*)=O,6.3237
C(=O)(NC*)C(=S)*,7.0203
c1cc(*)sc1C(NC*)=S,5.8964
*CNC(c1ccc(*)cc1)=S,5.75
C(=S)(NC*)C(=O)*,6.3386
C(NC*)(=S)N*,5.6855
C(NC*)(=S)O*,6.2178
c1cc(*)sc1ONC*,5.577999999999999
c1c(*)ccc(ONC*)c1,5.7444
O(NC*)C(=S)*,6.7958
O(NC*)N*,6.3414
c1(-c2ccc(*)cc2)sc(OC*)cc1,5.3253
c1c(O*)sc(OC*)c1,5.7358
c1(O*)ccc(OC*)cc1,5.8209
C(OC*)(=O)O*,8.8314
C(OC*)(=S)O*,6.8707
N(OC*)C(=O)*,7.3554
N(OC*)O*,7.0389
c1(*)sc(-c2ccc(-c3sc(C(*)=O)cc3)s2)cc1,5.3929
c1(-c2sc(C(*)=S)cc2)sc(C(*)=O)cc1,6.1129999999999995
c1(-c2sc(O*)cc2)ccc(C(*)=O)s1,5.5977
*c1sc(-c2ccc(-c3sc(C(*)=O)cc3)cc2)cc1,5.7571
*C(c1ccc(-c2sc(C(*)=O)cc2)cc1)=S,6.0589
c1(-c2ccc(O*)cc2)ccc(C(*)=O)s1,5.7839
c1(C(c2ccc(*)s2)=O)sc(C(*)=O)cc1,7.0438
*C(c1sc(C(C(*)=S)=O)cc1)=O,6.8471
*OC(=O)c1sc(C(*)=O)cc1,7.3658
*OC(=S)c1sc(C(*)=O)cc1,6.7886
c1(Oc2ccc(*)s2)sc(C(*)=O)cc1,6.3539
*C(c1sc(OC(*)=S)cc1)=O,6.8199
c1c(*)ccc(-c2ccc(-c3ccc(C(*)=O)cc3)s2)c1,5.8483
c1(-c2sc(O*)cc2)ccc(C(*)=O)cc1,6.028
c1cc(*)ccc1-c1ccc(-c2ccc(C(*)=O)cc2)cc1,5.9803
c1cc(C(*)=O)ccc1-c1ccc(C(*)=S)cc1,6.1599
c1(*)ccc(C(c2ccc(C(*)=O)cc2)=O)s1,7.268
c1cc(C(*)=O)ccc1C(c1ccc(*)cc1)=O,6.4709
c1(C(C(=S)*)=O)ccc(C(*)=O)cc1,6.7765
*OC(=S)c1ccc(C(=O)*)cc1,6.7625
c1(Oc2ccc(*)s2)ccc(C(*)=O)cc1,6.1761
*C(c1ccc(OC(=S)*)cc1)=O,6.7719
*C(Oc1sc(C(*)=S)cc1)=O,6.6347
O(C(=O)*)c1sc(O*)cc1,5.9838
*C(Oc1ccc(C(=S)*)cc1)=O,6.6755
O=C(OC(=O)*)O*,7.4502
S=C(OC(=O)*)O*,7.3548
s1c(-c2sc(N*)cc2)ccc1-c1ccc(*)s1,4.3058
c1(-c2sc(C*)cc2)ccc(N*)s1,4.9311
c1(-c2sc(N*)cc2)ccc(C(*)=O)s1,5.182
c1(-c2sc(N*)cc2)ccc(C(*)=S)s1,5.3242
*c1ccc(-c2ccc(-c3sc(N*)cc3)cc2)s1,4.3893
c1(-c2sc(N*)cc2)ccc(C(*)=S)cc1,5.6909
C(=O)(c1sc(N*)cc1)c1ccc(*)s1,5.2456
*Nc1sc(C(=O)C(*)=S)cc1,6.311
C(=S)(c1sc(N*)cc1)c1ccc(*)s1,5.2424
C(=S)(c1sc(N*)cc1)c1ccc(*)cc1,5.2303
N(c1sc(*)cc1)c1sc(N*)cc1,4.0261
N(C(=S)*)c1sc(N*)cc1,5.1241
O(c1sc(*)cc1)c1sc(N*)cc1,5.4925
O(C(=S)*)c1sc(N*)cc1,5.6596
*c1ccc(-c2sc(-c3ccc(N*)cc3)cc2)s1,4.896
c1cc(-c2sc(-c3ccc(N*)cc3)cc2)ccc1*,4.4871
c1(-c2ccc(N*)cc2)ccc(C(*)=S)s1,5.6224
s1c(-c2ccc(-c3ccc(N*)cc3)cc2)ccc1*,4.5131
c1c(-c2ccc(-c3ccc(N*)cc3)cc2)ccc(*)c1,4.7817
c1(-c2ccc(C*)cc2)ccc(N*)cc1,5.1363
S=C(*)c1ccc(-c2ccc(N*)cc2)cc1,5.3872
C(=O)(c1ccc(N*)cc1)c1ccc(*)s1,5.4547
*Nc1ccc(C(=O)C(=S)*)cc1,6.3689
*Nc1ccc(C(=O)O*)cc1,6.8988
*c1ccc(C(=S)c2ccc(N*)cc2)cc1,5.3904
N(c1sc(*)cc1)c1ccc(N*)cc1,4.9639
O(c1sc(*)cc1)c1ccc(N*)cc1,5.3817
O(c1ccc(*)cc1)c1ccc(N*)cc1,4.8032
*Nc1ccc(OC(=S)*)cc1,5.9088
c1c(-c2ccc(*)cc2)sc(C(=O)N*)c1,5.5458
*NC(=O)c1sc(C(*)=O)cc1,7.093
*NC(=O)c1sc(C(*)=S)cc1,6.1268
c1c(O*)sc(C(=O)N*)c1,6.5697
c1c(-c2ccc(*)s2)ccc(C(=O)N*)c1,6.1434
*c1ccc(-c2ccc(C(=O)N*)cc2)cc1,5.7787
*NC(=O)c1ccc(C(=S)*)cc1,6.3279
*NC(=O)c1ccc(O*)cc1,6.7472
*NC(=O)C(c1ccc(*)s1)=S,6.6147
*NC(=O)C(c1ccc(*)cc1)=S,6.5245
O=C(C(C(*)=O)=S)N*,6.114
O=C(C(O*)=S)N*,7.7235
c1cc(*)sc1NC(=O)N*,4.8361
O=C(NC(=O)*)N*,5.9087
O=C(NC(=S)*)N*,7.159
O=C(NO*)N*,7.4857
c1cc(*)sc1OC(=O)N*,5.369
*NC(=O)Oc1ccc(*)cc1,5.9392
O=C(OC(=S)*)N*,7.6610000000000005
c1c(O*)sc(C(=S)N*)c1,6.1012
*NC(=S)c1ccc(O*)cc1,5.8839999999999995
S=C(C(O*)=O)N*,6.5527
*NC(=S)Nc1ccc(*)cc1,5.5113
S=C(NC(=S)*)N*,7.0636
S=C(NO*)N*,5.7438
S=C(OC(=S)*)N*,6.6502
C(ON*)(=O)O*,7.9654
C(ON*)(=S)O*,7.5682
c1cc(NC(=S)N*)ccc1NC(Nc1ccc(Oc2ccc(*)cc2)cc1)=S,5.9845
*c1ccc(Cc2ccc(NC(=S)N*)cc2)cc1,5.377999999999999
C(Nc1cc(NC(OCCOCC*)=O)ccc1C)(=O)O*,5.1123
O=C(OC(=O)*)N*,8.2121
O=C(C(C(*)=O)=S)O*,7.4364
c1cc(OC(CC(CCO*)=O)=O)ccc1*,6.7464
c1(N*)ccc(C(NC(OCC*)=S)=S)cc1,5.412999999999999
C(OCO*)CCNC*,6.3776
*CNCNC(NC(=O)N*)=O,6.2252
C(OCO*)NC(NC*)=O,7.215
*CNC(ONC(NO*)=O)=O,7.4526
C(CCO*)OCOC*,7.1508
C(=O)(NCCNC*)OC*,6.3844
c1(Nc2sc(OC(=S)Nc3sc(C(*)=O)cc3)cc2)ccc(*)s1,5.4902
*NOC(NCC(NC(=O)*)=O)=O,8.0693
*NCCCNC(=O)NC(=O)*,6.8266
N(C(=O)NC(Nc1sc(N*)cc1)=O)C(=O)*,5.7225
*NCNC(OC(NC(=O)*)=O)=O,8.0251
O(NC(=O)*)CCCCO*,6.4266
*C(ONC(c1ccc(C(=O)c2ccc(O*)cc2)s1)=O)=O,7.1656
s1c(C(F)(F)*)ccc1C(F)(F)c1sc(*)cc1,6.7826
c1(C(F)(F)C(*)=S)ccc(C(*)(F)F)s1,6.9673
c1cc(C(F)(*)F)sc1C(F)(F)O*,7.2935
FC(F)(c1ccc(C(F)(F)c2sc(*)cc2)cc1)*,6.4074
FC(F)(c1ccc(C(F)(F)c2ccc(*)cc2)cc1)*,6.6407
c1(C(F)(F)C(*)=S)ccc(C(*)(F)F)cc1,6.9546
c1cc(C(F)(*)F)ccc1C(F)(F)O*,7.7355
c1(C(F)(C(*)(F)F)F)sc(C(*)=S)cc1,6.7085
C(F)(C(F)(*)F)(c1sc(O*)cc1)F,6.8728
FC(C(F)(F)c1ccc(-c2sc(*)cc2)cc1)(F)*,6.0965
FC(C(F)(F)c1ccc(-c2ccc(*)cc2)cc1)(F)*,6.3228
c1(C(C(*)(F)F)(F)F)ccc(C(*)=S)cc1,6.6143
C(F)(C(F)(*)F)(c1ccc(O*)cc1)F,6.9837
C(F)(C(F)(*)F)(Cc1ccc(*)s1)F,6.8904
C(F)(C(F)(*)F)(Cc1ccc(*)cc1)F,7.001
FC(C(F)(F)*)(CC(*)=O)F,7.9225
FC(C(F)(F)*)(CC(*)=S)F,6.438
FC(C(*)(F)F)(CN*)F,8.2676
FC(C(*)(F)F)(CO*)F,9.8385
O=C(C(F)(C(*)(F)F)F)c1ccc(*)s1,7.5565
O=C(C(C(*)(F)F)(F)F)c1ccc(*)cc1,7.7091
*C(C(C(F)(F)C(*)(F)F)=O)=S,7.0732
FC(C(F)(F)*)(F)C(=S)O*,7.093
C(F)(C(F)(*)F)(Nc1ccc(*)s1)F,5.871
C(F)(C(F)(*)F)(Nc1ccc(*)cc1)F,6.1304
FC(C(F)(F)*)(NC(*)=O)F,8.3456
FC(C(F)(F)*)(NC(*)=S)F,6.3593
FC(C(*)(F)F)(ON*)F,9.0368
FC(F)(c1ccc(*)s1)CC(F)(*)F,7.1393
FC(F)(c1ccc(*)cc1)CC(F)(*)F,7.0413
C(C(F)(F)*)C(F)(F)C(*)=O,8.1829
C(C(F)(F)*)C(F)(F)C(*)=S,7.4545
C(C(*)(F)F)C(F)(F)N*,8.5515
C(C(*)(F)F)C(F)(F)O*,9.6085
*C(C(C(=O)C(*)(F)F)(F)F)=O,7.3587
O=C(C(F)(F)*)C(F)(F)O*,8.7917
S=C(C(F)(F)*)C(F)(F)O*,7.385
FC(F)(c1ccc(*)s1)NC(F)(*)F,7.3853
FC(F)(c1ccc(*)cc1)NC(F)(*)F,7.2657
N(C(F)(F)*)C(F)(F)C(*)=O,8.5584
N(C(F)(F)*)C(F)(F)C(*)=S,7.8892
N(C(*)(F)F)C(F)(F)N*,8.5631
N(C(*)(F)F)C(F)(F)O*,9.067
c1(*)ccc(-c2sc(-c3ccc(-c4ccc(*)cc4)cc3)cc2)s1,4.852
c1c(*)ccc(-c2ccc(-c3sc(C(*)=S)cc3)cc2)c1,5.7249
*c1sc(-c2ccc(C(=S)c3ccc(*)cc3)s2)cc1,5.643
c1(CO*)ccc(C*)s1,6.0202
c1(C(c2ccc(*)s2)=S)sc(C(*)=O)cc1,6.205
*c1sc(-c2ccc(-c3ccc(C(*)=O)cc3)s2)cc1,5.5122
*C(c1ccc(-c2ccc(C(*)=O)cc2)s1)=S,6.162000000000001
s1c(*)ccc1-c1ccc(-c2ccc(C(*)=O)cc2)cc1,5.9085
c1(*)ccc(C(c2ccc(C(*)=O)cc2)=S)s1,6.3469
c1cc(C(*)=O)ccc1C(c1ccc(*)cc1)=S,5.8604
C(=O)(c1sc(N*)cc1)O*,6.0364
S=C(Nc1ccc(NC(NCCCCCC*)=S)cc1)N*,5.4552
c1c(-c2ccc(*)s2)sc(C(c2ccc(C(=O)NC(=O)N*)s2)=S)c1,5.1795
s1c(C(c2sc(C(=S)C(Nc3ccc(-c4sc(*)cc4)cc3)=O)cc2)=S)ccc1*,5.6233
c1cc(C(CO*)=S)sc1C(=S)Cc1ccc(-c2ccc(*)cc2)cc1,5.9175
c1(NC(=S)c2ccc(Nc3ccc(*)cc3)cc2)sc(C(=O)N*)cc1,5.2813
*c1ccc(-c2ccc(CC(=O)OC(CC*)=O)cc2)cc1,6.1951
N(C(NONC(=O)*)=O)c1sc(N*)cc1,5.6948
*c1ccc(C(c2ccc(NCCC(=O)C(*)=S)cc2)=S)cc1,5.8838
s1c(-c2sc(*)cc2)ccc1C(C(F)(F)*)(F)F,5.8176
FC(C(F)(F)*)(F)C(=O)O*,9.0985
